Data,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling,Totale Italia
30/04/2024,"14.285,213","0,000","394,181","1.229,425","0,000","0,000","2.974,413","0,000","0,000","5.542,805","518,934","1.517,052","0,000","2.103,414","75,000","0,000","0,000","0,000","0,000","380,819","0,000","0,000","14.736,043"
01/05/2024,"12.508,279","0,000","643,461","924,066","0,000","0,000","2.808,465","0,000","0,000","4.814,507","820,111","1.050,385","0,000","1.865,696","0,000","72,000","0,000","0,000","0,000","3,165","2,234","0,000","13.004,090"
02/05/2024,"16.525,189","0,000","316,055","1.009,517","0,000","0,000","1.884,290","0,000","0,000","6.015,218","393,681","1.259,981","0,000","2.175,492","736,145","55,000","0,000","0,000","59,000","102,500","607,488","0,000","14.614,367"
03/05/2024,"25.640,951","0,000","473,161","1.005,096","0,000","0,000","2.630,416","0,000","0,000","7.307,360","512,319","1.462,937","0,000","1.591,806","1.950,328","915,051","0,000","0,000","9,000","52,500","424,166","0,000","18.334,140"
04/05/2024,"10.954,131","0,000","468,319","522,351","0,000","0,000","1.931,858","0,000","0,000","4.193,413","663,590","604,989","0,000","1.153,511","1.589,689","5,300","0,000","0,000","0,000","85,000","246,881","0,000","11.464,901"
05/05/2024,"9.073,565","0,000","383,376","473,275","0,000","0,000","1.737,438","0,000","0,000","3.387,105","340,370","602,260","0,000","1.093,241","315,000","360,000","0,000","0,000","0,000","41,190","196,332","0,000","8.929,587"
06/05/2024,"11.112,081","0,000","223,385","1.088,017","0,000","0,000","2.415,444","0,000","0,000","4.243,059","358,823","725,699","0,000","1.656,250","391,000","35,000","0,000","0,000","0,000","0,000","191,074","0,000","11.327,751"
07/05/2024,"15.988,445","0,000","245,674","1.053,847","0,000","0,000","3.226,923","0,000","0,000","5.845,603","241,812","910,805","0,000","3.474,841","1.350,818","300,478","0,000","0,000","0,000","55,000","106,104","0,000","16.811,905"
08/05/2024,"13.470,147","0,000","301,790","1.344,187","0,000","0,000","2.568,988","0,000","0,000","8.362,861","630,250","1.852,225","0,000","1.930,229","660,000","1,390","0,000","0,000","0,000","59,164","97,597","0,000","17.808,681"
09/05/2024,"15.793,446","0,000","548,371","1.147,799","0,000","0,000","2.925,941","0,000","0,000","7.596,014","207,941","732,533","0,000","1.328,107","772,425","105,000","0,000","0,000","0,000","50,000","810,865","0,000","16.224,996"
10/05/2024,"12.952,000","0,000","223,275","811,128","0,000","0,000","2.617,367","0,000","0,000","4.857,152","204,957","717,170","0,000","1.923,354","1.542,796","374,144","0,000","0,000","0,000","0,000","49,927","0,000","13.321,270"
11/05/2024,"10.471,425","0,000","348,936","795,853","0,000","0,000","2.137,538","0,000","0,000","4.478,018","156,546","576,681","0,000","1.732,799","240,000","88,400","0,000","0,000","5,000","105,000","198,411","0,000","10.863,182"
12/05/2024,"9.416,235","0,000","402,206","664,385","0,000","0,000","1.735,100","0,000","0,000","3.497,485","83,216","428,801","0,000","1.109,595","442,918","0,000","0,000","0,000","0,000","195,000","81,745","0,000","8.640,451"
13/05/2024,"12.820,620","0,000","135,182","1.161,926","0,000","0,000","2.169,616","0,000","0,000","5.192,879","179,739","909,300","0,000","1.785,437","434,196","243,600","0,000","0,000","0,000","200,000","212,273","0,000","12.624,148"
14/05/2024,"10.290,249","0,000","267,390","1.113,965","0,000","0,000","2.045,737","0,000","0,000","4.624,032","191,503","865,288","0,000","871,647","200,000","24,000","0,000","0,000","36,000","85,000","318,803","0,000","10.643,365"
15/05/2024,"17.074,872","0,000","401,450","1.621,373","0,000","0,000","3.010,455","0,000","0,000","6.897,698","572,274","1.170,267","0,000","2.876,767","820,000","0,000","0,000","0,000","0,000","165,000","86,254","0,000","17.621,538"
16/05/2024,"13.669,683","0,000","179,440","1.063,052","0,000","0,000","2.951,190","0,000","0,000","5.098,621","753,965","711,940","0,000","2.045,696","890,000","130,000","0,000","0,000","0,000","156,000","250,393","0,000","14.230,297"
17/05/2024,"14.042,676","0,000","725,869","1.122,673","0,000","0,000","3.680,025","0,000","0,000","5.852,604","177,172","1.020,467","0,000","1.307,958","155,000","79,968","0,000","0,000","0,000","388,000","68,433","0,000","14.578,169"
18/05/2024,"15.379,798","0,000","295,683","1.576,605","0,000","0,000","2.624,486","0,000","0,000","5.544,609","480,502","1.816,984","0,000","2.688,458","94,828","0,000","0,000","0,000","0,000","301,000","247,381","0,000","15.670,536"
19/05/2024,"13.571,041","0,000","1.016,900","657,712","0,000","0,000","3.626,887","0,000","0,000","4.469,073","150,064","1.524,399","0,000","1.773,376","325,000","133,000","0,000","0,000","0,000","238,000","182,566","0,000","14.096,977"
20/05/2024,"14.610,707","0,000","309,376","1.325,780","0,000","0,000","2.994,780","0,000","0,000","5.335,342","304,128","1.603,117","0,000","2.237,919","660,000","0,000","0,000","0,000","0,000","241,000","41,910","0,000","15.053,352"
21/05/2024,"16.466,706","0,000","248,695","900,006","0,000","0,000","3.272,373","0,000","0,000","6.216,655","639,401","697,606","0,000","2.487,755","1.410,000","0,000","0,000","0,000","0,000","93,633","59,462","0,000","16.025,586"
22/05/2024,"14.922,631","0,000","269,348","2.702,184","0,000","0,000","2.290,054","0,000","0,000","5.074,778","391,862","966,084","0,000","2.079,128","716,113","37,710","0,000","0,000","0,000","104,312","63,014","0,000","14.694,587"
23/05/2024,"17.679,704","0,000","161,671","1.245,313","0,000","0,000","7.053,334","0,000","0,000","5.898,065","165,199","895,495","0,000","1.873,309","40,000","175,000","0,000","0,000","0,000","71,000","29,849","0,000","17.608,235"
24/05/2024,"13.446,126","0,000","233,538","1.357,768","0,000","0,000","2.666,472","0,000","0,000","5.504,266","319,437","882,670","0,000","1.697,511","40,000","0,000","0,000","0,000","63,877","203,000","24,006","0,000","12.992,545"
25/05/2024,"13.011,678","0,000","632,156","1.087,831","0,000","0,000","2.236,374","0,000","0,000","4.965,123","688,382","982,273","0,000","2.098,710","390,000","0,000","0,000","0,000","0,000","140,000","0,000","0,000","13.220,849"
26/05/2024,"10.966,917","0,000","397,282","807,237","0,000","0,000","2.246,668","0,000","0,000","3.626,813","204,946","829,527","0,000","1.725,962","430,000","99,378","0,000","0,000","71,000","202,781","59,543","0,000","10.701,137"
27/05/2024,"11.315,106","0,000","335,683","998,602","0,000","0,000","2.116,449","0,000","0,000","5.277,548","360,858","393,271","0,000","1.469,994","138,592","60,000","0,000","0,000","0,000","209,106","0,000","0,000","11.360,103"
28/05/2024,"15.222,942","0,000","565,837","1.253,702","0,000","0,000","3.999,912","0,000","0,000","6.623,173","429,282","1.456,911","0,000","1.116,311","0,000","167,000","0,000","0,000","0,000","100,000","0,000","0,000","15.712,128"
29/05/2024,"13.901,049","0,000","324,144","1.034,040","0,000","0,000","2.273,334","0,000","0,000","6.623,531","316,577","1.207,583","0,000","1.540,094","333,457","0,000","0,000","0,000","0,000","225,000","0,000","0,000","13.877,760"
30/05/2024,"14.094,162","0,000","369,998","1.172,728","0,000","0,000","3.026,276","0,000","0,000","3.611,493","1.207,135","536,022","0,000","1.993,693","423,717","44,939","0,000","0,000","54,000","10,000","0,000","0,000","12.450,001"
31/05/2024,"19.644,606","0,000","391,182","1.304,010","0,000","0,000","3.112,257","0,000","0,000","6.657,130","1.342,031","1.442,243","0,000","3.442,403","738,981","0,000","0,000","0,000","45,000","0,000","0,000","0,000","18.475,237"
01/06/2024,"15.632,219","0,000","273,524","1.307,173","0,000","0,000","5.084,929","0,000","0,000","3.838,801","454,522","839,240","0,000","2.084,888","122,280","24,000","0,000","0,000","20,000","114,000","0,000","0,000","14.163,357"
02/06/2024,"10.695,277","0,000","548,429","818,271","0,000","0,000","2.462,975","0,000","0,000","3.986,041","363,511","842,486","0,000","1.303,133","40,000","0,000","0,000","0,000","0,000","30,000","0,000","0,000","10.394,846"
03/06/2024,"14.082,919","0,000","883,709","1.061,416","0,000","0,000","2.823,880","0,000","0,000","5.075,463","230,614","566,756","0,000","3.763,682","160,000","111,000","0,000","0,000","0,000","28,000","0,000","0,000","14.704,520"
04/06/2024,"10.821,333","0,000","433,518","942,850","0,000","0,000","2.629,750","0,000","0,000","5.211,088","92,373","639,523","0,000","1.022,605","28,750","8,577","0,000","0,000","2,000","252,500","0,000","0,000","11.263,534"
05/06/2024,"12.602,954","0,000","558,794","1.412,764","0,000","0,000","3.182,981","0,000","0,000","5.060,361","256,822","790,944","0,000","1.336,309","226,684","136,362","0,000","0,000","35,000","271,905","0,000","0,000","13.268,926"
06/06/2024,"9.830,291","0,000","341,504","845,621","0,000","0,000","2.001,850","0,000","0,000","4.463,241","175,592","517,508","0,000","1.154,825","275,000","145,900","0,000","0,000","13,000","324,154","0,000","0,000","10.258,195"
07/06/2024,"12.852,093","0,000","346,156","1.401,794","0,000","0,000","2.851,357","0,000","0,000","5.916,691","175,720","703,937","0,000","1.680,478","238,100","48,000","0,000","0,000","0,000","110,000","0,000","0,000","13.472,233"
08/06/2024,"11.984,795","0,000","228,286","1.119,981","0,000","0,000","2.291,980","0,000","0,000","4.987,080","262,610","1.028,783","0,000","1.438,548","820,000","50,000","0,000","0,000","58,000","0,000","0,000","0,000","12.285,268"
09/06/2024,"11.276,771","0,000","380,482","558,743","0,000","0,000","2.588,012","0,000","0,000","3.567,854","351,544","993,889","0,000","2.043,559","900,000","183,066","0,000","0,000","16,000","0,000","0,000","0,000","11.583,149"
10/06/2024,"15.785,760","0,000","162,923","1.247,649","0,000","0,000","2.880,281","0,000","0,000","6.882,463","235,911","541,373","0,000","2.264,702","908,750","1.059,337","0,000","0,000","4,000","10,000","0,000","0,000","16.197,389"
11/06/2024,"12.985,674","0,000","230,138","1.577,774","0,000","0,000","2.908,592","0,000","0,000","4.669,709","212,321","535,641","0,000","2.330,805","622,500","202,790","0,000","0,000","66,000","61,114","0,000","0,000","13.417,384"
12/06/2024,"12.204,207","0,000","354,793","1.012,246","0,000","0,000","2.516,598","0,000","0,000","5.062,491","403,569","741,861","0,000","1.868,422","300,000","41,000","0,000","0,000","13,000","105,000","0,000","0,000","12.418,980"
13/06/2024,"15.244,021","0,000","816,158","1.082,869","0,000","0,000","2.671,119","0,000","0,000","5.637,908","1.872,345","740,361","0,000","2.248,356","245,000","0,000","0,000","0,000","0,000","76,363","0,000","0,000","15.390,479"
14/06/2024,"25.765,602","0,000","1.074,866","4.069,659","0,000","0,000","4.592,557","0,000","0,000","11.525,154","376,039","2.301,146","0,000","4.106,075","1.304,170","0,000","0,000","0,000","0,000","57,842","0,000","0,000","29.407,508"
15/06/2024,"14.275,930","0,000","293,163","965,283","0,000","0,000","2.037,066","0,000","0,000","4.698,657","275,494","1.140,683","0,000","1.361,709","1.337,787","170,000","0,000","0,000","700,523","160,000","0,000","0,000","13.140,365"
16/06/2024,"9.341,794","0,000","369,577","855,597","0,000","0,000","1.921,159","0,000","0,000","2.822,890","236,634","1.299,998","0,000","1.811,508","227,256","0,000","0,000","0,000","0,000","192,500","0,000","0,000","9.737,119"
17/06/2024,"11.944,151","0,000","422,542","1.616,865","0,000","0,000","2.927,268","0,000","0,000","3.857,787","519,017","829,989","0,000","1.229,841","418,240","50,000","0,000","55,900","0,000","252,500","0,000","0,000","12.179,949"
18/06/2024,"16.979,614","0,000","418,678","2.242,037","0,000","0,000","3.702,420","0,000","0,000","5.174,432","938,505","1.168,765","0,000","2.591,201","364,477","270,000","0,000","0,000","282,132","411,000","0,000","0,000","17.563,647"
19/06/2024,"14.642,178","0,000","194,177","2.154,534","0,000","0,000","2.960,536","0,000","0,000","4.108,512","435,302","863,128","0,000","3.276,733","720,000","222,400","0,000","0,000","0,000","75,000","0,000","0,000","15.010,322"
20/06/2024,"16.424,168","0,000","558,520","1.928,133","0,000","0,000","3.733,449","0,000","0,000","5.620,565","801,000","1.030,863","0,000","2.130,400","900,000","203,200","0,000","0,000","0,000","15,000","0,000","0,000","16.921,130"
21/06/2024,"15.049,950","0,000","376,764","1.105,129","0,000","0,000","4.013,913","0,000","0,000","7.644,814","609,701","979,293","0,000","1.757,123","833,000","123,900","0,000","65,000","4,000","30,000","0,000","0,000","17.542,637"
22/06/2024,"22.435,461","0,000","217,929","851,253","0,000","0,000","2.271,744","0,000","0,000","15.999,146","753,514","782,730","0,000","2.116,659","140,000","55,800","0,000","5,900","0,000","15,000","0,000","0,000","23.209,675"
23/06/2024,"16.319,571","0,000","471,376","967,590","0,000","0,000","2.347,768","0,000","0,000","5.916,268","608,029","977,362","0,000","4.214,975","570,000","0,000","172,000","16,000","0,000","40,000","5,000","0,000","16.306,368"
24/06/2024,"15.229,336","0,000","563,681","1.483,895","0,000","0,000","3.586,546","0,000","0,000","5.901,736","613,107","780,569","0,000","1.653,223","637,161","32,100","0,000","120,400","13,000","77,476","0,000","0,000","15.462,894"
25/06/2024,"23.277,821","0,000","351,734","1.883,202","0,000","0,000","3.356,540","0,000","0,000","10.707,379","710,871","1.171,688","0,000","4.734,324","638,750","1.445,100","0,000","0,000","32,167","290,310","57,800","0,000","25.379,865"
26/06/2024,"28.801,827","0,000","618,662","2.013,800","0,000","0,000","5.454,033","0,000","0,000","7.378,756","1.110,236","1.322,381","0,000","2.770,168","4.629,000","6,400","2.313,400","0,000","264,000","892,794","494,400","0,000","29.268,030"
27/06/2024,"15.259,176","0,000","296,311","1.465,829","0,000","0,000","2.769,667","0,000","0,000","5.774,186","222,433","465,173","0,000","1.765,556","1.840,585","210,000","22,000","0,000","0,000","103,483","84,900","0,000","15.020,123"
28/06/2024,"15.231,817","0,000","428,039","1.966,162","0,000","0,000","2.732,744","0,000","0,000","4.734,744","495,007","729,991","0,000","3.126,187","1.243,743","0,800","0,000","0,000","0,000","300,000","122,000","0,000","15.879,417"
29/06/2024,"12.758,841","0,000","242,775","879,644","0,000","0,000","2.774,236","0,000","0,000","4.315,953","670,843","668,655","0,000","1.961,905","751,656","366,600","0,000","82,200","70,000","274,000","268,000","0,000","13.326,467"
30/06/2024,"14.140,765","0,000","180,374","545,383","0,000","0,000","1.514,389","0,000","0,000","10.510,901","153,687","419,230","0,000","2.327,871","575,000","0,000","0,000","0,000","43,000","41,655","52,800","0,000","16.364,290"
01/07/2024,"20.213,009","0,000","281,147","1.251,414","0,000","0,000","3.020,457","0,000","0,000","10.396,628","491,658","578,127","0,000","2.325,685","902,723","246,100","0,000","284,000","13,000","146,680","99,100","0,000","20.036,719"
02/07/2024,"19.449,963","0,000","545,382","2.390,740","0,000","0,000","2.933,917","0,000","0,000","8.367,710","773,786","1.589,826","0,000","2.434,289","580,000","0,000","155,900","0,000","77,000","25,291","448,800","0,000","20.322,641"
03/07/2024,"17.974,863","0,000","416,711","1.905,303","0,000","0,000","3.129,379","0,000","0,000","5.053,400","609,409","1.008,559","0,000","4.707,024","709,221","0,000","0,000","49,100","36,000","12,526","41,400","0,000","17.678,032"
04/07/2024,"14.283,588","0,000","376,995","1.442,415","0,000","0,000","3.202,749","0,000","0,000","5.124,348","1.013,689","934,487","0,000","2.118,852","55,791","0,000","0,000","0,000","5,000","534,000","153,900","0,000","14.962,226"
05/07/2024,"16.184,174","0,000","318,116","913,321","0,000","0,000","3.325,992","0,000","0,000","6.216,236","902,777","857,900","0,000","2.081,419","624,602","0,100","0,000","0,000","94,000","555,930","294,700","0,000","16.185,093"
06/07/2024,"38.951,919","0,000","300,987","217,658","0,000","0,000","596,321","0,000","0,000","3.019,473","86,552","311,332","0,000","30.665,698","90,490","0,000","400,800","0,000","0,000","5,882","0,000","0,000","35.695,193"
07/07/2024,"12.914,128","0,000","242,792","774,237","0,000","0,000","3.685,361","0,000","0,000","3.870,288","499,053","1.063,105","0,000","1.855,775","9,993","3,000","0,000","11,000","22,000","959,193","312,500","0,000","13.308,297"
08/07/2024,"28.242,230","0,000","617,472","3.502,263","0,000","0,000","5.289,991","0,000","0,000","12.992,381","647,180","4.577,009","0,000","4.540,291","148,672","50,000","0,000","0,000","68,456","61,901","185,600","0,000","32.681,216"
09/07/2024,"15.381,211","0,000","511,171","1.622,466","0,000","0,000","3.245,104","0,000","0,000","4.597,807","643,536","1.165,161","0,000","2.584,367","406,250","99,100","0,000","111,600","127,000","218,337","29,100","0,000","15.360,999"
10/07/2024,"17.172,715","0,000","460,862","1.513,415","0,000","0,000","2.577,402","0,000","0,000","8.754,700","242,583","1.129,387","0,000","2.056,994","270,000","29,300","0,000","90,600","27,000","306,618","0,000","0,000","17.458,861"
11/07/2024,"16.681,236","0,000","392,346","1.151,573","0,000","0,000","2.629,970","0,000","0,000","5.446,120","347,153","1.552,253","0,000","1.630,880","1.354,000","30,500","0,000","589,400","34,000","122,500","310,400","0,000","15.591,095"
12/07/2024,"16.735,914","0,000","260,639","893,308","0,000","0,000","2.590,801","0,000","0,000","8.460,203","433,252","839,206","0,000","1.389,728","1.108,073","41,900","0,000","0,000","150,000","122,070","28,200","0,000","16.317,380"
13/07/2024,"16.878,913","0,000","295,956","1.084,202","0,000","0,000","3.209,989","0,000","0,000","7.593,139","811,574","1.337,130","0,000","1.456,276","862,644","11,500","11,800","12,900","79,000","313,523","144,000","0,000","17.223,633"
14/07/2024,"12.920,779","0,000","466,632","629,577","0,000","0,000","2.229,193","0,000","0,000","10.104,254","507,886","657,144","0,000","1.249,417","379,392","0,000","60,100","711,400","121,000","23,000","143,100","0,000","17.282,095"
15/07/2024,"14.052,367","0,000","298,216","913,811","0,000","0,000","2.942,875","0,000","0,000","4.922,559","592,586","1.283,349","0,000","1.536,477","318,750","101,500","0,000","137,000","143,000","121,510","99,800","0,000","13.411,433"
16/07/2024,"17.939,421","0,000","355,534","1.905,000","0,000","0,000","3.298,324","0,000","0,000","4.839,724","687,354","1.320,642","0,000","2.665,037","314,913","44,500","0,000","544,300","5,000","4,430","0,000","0,000","15.984,758"
17/07/2024,"17.957,964","0,000","394,839","1.863,060","0,000","0,000","2.653,277","0,000","0,000","6.722,345","650,805","1.337,988","0,000","2.055,420","740,000","97,300","0,000","587,200","0,000","574,405","0,000","0,000","17.676,639"
18/07/2024,"15.697,492","0,000","346,890","1.254,624","0,000","0,000","2.824,410","0,000","0,000","4.506,443","625,068","1.257,269","0,000","2.077,700","685,000","210,500","301,000","21,900","0,000","210,402","268,500","0,000","14.589,706"
19/07/2024,"16.698,892","0,000","303,997","1.406,473","0,000","0,000","2.218,305","0,000","0,000","5.656,018","443,327","1.552,468","0,000","2.461,148","897,473","3,400","0,000","0,000","0,000","94,465","302,000","0,000","15.339,074"
20/07/2024,"22.087,398","0,000","371,832","1.276,973","0,000","0,000","5.950,754","0,000","0,000","12.329,418","457,216","949,595","0,000","2.034,509","1.160,000","85,000","349,400","4,100","0,000","127,000","73,100","0,000","25.168,897"
21/07/2024,"15.322,797","0,000","278,172","604,293","0,000","0,000","2.525,473","0,000","0,000","4.482,917","897,909","745,719","0,000","1.220,604","280,210","0,000","200,600","1.905,100","0,000","448,935","212,000","0,000","13.801,932"
22/07/2024,"15.082,379","0,000","303,116","1.239,702","0,000","0,000","2.831,266","0,000","0,000","5.394,201","659,303","2.202,850","0,000","2.748,922","365,000","52,500","0,000","0,000","0,000","44,883","0,000","0,000","15.841,743"
23/07/2024,"16.332,267","0,000","348,603","1.017,540","0,000","0,000","2.424,419","0,000","0,000","10.234,065","441,559","919,165","0,000","1.896,668","0,000","1,300","0,000","0,000","4,804","29,000","0,000","0,000","17.317,123"
24/07/2024,"20.514,871","0,000","401,944","1.599,977","0,000","0,000","2.951,056","0,000","0,000","5.350,843","529,135","1.036,472","0,000","8.733,295","15,000","53,600","0,000","0,000","0,000","75,940","0,000","0,000","20.747,262"
25/07/2024,"24.425,147","0,000","639,785","1.570,346","0,000","0,000","4.252,129","0,000","0,000","10.116,015","918,565","1.191,816","0,000","3.973,923","324,014","310,300","0,000","0,000","0,000","583,534","281,600","0,000","24.162,027"
26/07/2024,"17.902,308","0,000","323,096","1.190,791","0,000","0,000","4.130,824","0,000","0,000","6.147,734","468,652","1.141,810","0,000","2.465,449","509,705","0,000","0,000","0,000","0,000","343,820","130,100","0,000","16.851,981"
27/07/2024,"15.549,209","0,000","292,206","954,052","0,000","0,000","2.994,717","0,000","0,000","6.212,067","457,408","802,746","0,000","1.063,790","279,209","199,100","0,000","0,000","7,417","102,520","264,600","0,000","13.629,832"
28/07/2024,"11.123,816","0,000","244,955","1.020,803","0,000","0,000","1.457,398","0,000","0,000","5.628,307","227,994","648,609","0,000","1.691,142","400,000","0,000","209,300","0,000","26,000","10,000","67,900","0,000","11.632,408"
29/07/2024,"12.265,564","0,000","627,473","725,462","0,000","0,000","2.147,765","0,000","0,000","9.740,870","205,102","498,321","0,000","1.595,711","480,000","0,600","0,000","122,300","127,000","127,000","232,300","0,000","16.629,904"
30/07/2024,"16.422,509","0,000","423,172","1.229,876","0,000","0,000","3.485,002","0,000","0,000","6.376,575","425,855","755,769","0,000","2.194,957","400,521","714,900","0,000","468,400","0,000","220,499","151,800","0,000","16.847,326"
31/07/2024,"14.357,629","0,000","293,031","1.338,072","0,000","0,000","2.329,308","0,000","0,000","6.009,947","438,253","1.011,697","0,000","2.976,204","135,000","337,700","0,000","255,400","23,000","40,186","94,600","0,000","15.282,398"
01/08/2024,"18.482,545","0,000","726,255","1.692,237","0,000","0,000","2.801,000","0,000","0,000","9.967,282","309,910","917,029","0,000","2.009,145","755,673","70,000","0,000","0,000","49,075","41,518","6,300","0,000","19.345,424"
02/08/2024,"19.564,973","0,000","417,683","1.534,624","0,000","0,000","4.616,822","0,000","0,000","7.496,710","559,834","1.756,299","0,000","3.382,400","610,000","11,400","0,000","0,000","0,000","70,000","431,500","0,000","20.887,272"
03/08/2024,"15.013,342","0,000","633,883","793,456","0,000","0,000","3.551,880","0,000","0,000","9.184,127","770,335","742,439","0,000","2.275,932","3,750","0,000","0,000","0,000","0,000","171,000","46,200","0,000","18.173,002"
04/08/2024,"14.988,951","0,000","393,590","896,422","0,000","0,000","4.474,873","0,000","0,000","4.912,851","445,754","1.137,587","0,000","2.063,372","69,172","41,100","0,000","0,000","15,000","105,564","232,100","0,000","14.787,385"
05/08/2024,"17.580,605","0,000","348,820","1.044,921","0,000","0,000","2.098,023","0,000","0,000","7.146,277","552,712","1.687,802","0,000","2.231,358","1.352,053","34,300","0,000","0,000","0,000","285,511","52,800","0,000","16.834,577"
06/08/2024,"18.149,788","0,000","273,218","2.252,991","0,000","0,000","3.992,765","0,000","0,000","7.062,376","753,235","1.425,241","0,000","2.080,445","0,000","0,000","0,000","0,000","0,000","34,883","136,000","0,000","18.011,154"
07/08/2024,"24.987,913","0,000","410,311","2.135,749","0,000","0,000","6.288,972","0,000","0,000","9.333,011","995,739","2.586,406","0,000","2.819,929","22,419","0,000","0,000","0,000","0,000","17,558","0,000","0,000","24.610,094"
08/08/2024,"17.556,930","0,000","430,585","1.111,283","0,000","0,000","3.409,239","0,000","0,000","5.695,153","571,022","998,854","0,000","3.274,229","183,518","0,000","0,000","0,000","0,000","185,169","508,400","0,000","16.367,452"
09/08/2024,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000"
10/08/2024,"16.446,311","0,000","249,411","708,838","0,000","0,000","3.091,097","0,000","0,000","7.219,590","367,117","693,462","0,000","4.151,675","81,831","0,000","27,000","0,000","0,000","4,675","32,500","0,000","16.627,196"
11/08/2024,"11.922,265","0,000","352,864","954,494","0,000","0,000","1.451,472","0,000","0,000","6.897,997","179,432","687,087","0,000","1.761,298","158,916","76,000","0,000","0,000","0,000","34,000","0,000","0,000","12.553,560"
12/08/2024,"17.456,466","0,000","323,089","1.452,163","0,000","0,000","2.004,852","0,000","0,000","6.602,310","333,851","1.977,213","0,000","2.866,517","90,000","460,900","53,800","0,000","0,000","357,409","191,800","0,000","16.713,904"
13/08/2024,"15.792,554","0,000","214,813","1.168,675","0,000","0,000","2.894,529","0,000","0,000","6.133,180","162,878","1.727,375","0,000","1.893,142","73,513","117,000","643,500","11,500","52,102","21,212","105,300","0,000","15.218,719"
14/08/2024,"15.193,657","0,000","238,933","677,629","0,000","0,000","2.689,547","0,000","0,000","6.705,622","497,977","707,352","0,000","2.578,517","431,783","0,000","0,000","200,700","22,000","211,134","247,700","0,000","15.208,894"
15/08/2024,"14.138,404","0,000","230,798","956,911","0,000","0,000","3.059,253","0,000","0,000","5.593,702","592,805","1.044,825","0,000","1.504,207","164,874","0,000","0,000","0,000","25,675","87,226","382,200","0,000","13.642,476"
16/08/2024,"15.559,361","0,000","181,874","760,545","0,000","0,000","2.870,830","0,000","0,000","5.672,316","624,283","1.015,313","0,000","1.532,608","438,568","53,800","307,700","242,300","0,000","279,565","516,000","0,000","14.495,702"
17/08/2024,"12.503,220","0,000","620,618","1.079,646","0,000","0,000","2.791,818","0,000","0,000","3.516,784","417,736","924,135","0,000","2.409,422","141,466","0,000","0,000","0,000","0,000","134,615","59,300","0,000","12.095,540"
18/08/2024,"14.973,376","0,000","735,345","576,393","0,000","0,000","2.359,775","0,000","0,000","4.938,203","746,163","1.915,853","0,000","2.821,225","76,472","0,000","24,500","469,000","0,000","68,000","240,900","0,000","14.971,829"
19/08/2024,"14.140,811","0,000","295,824","656,197","0,000","0,000","2.596,266","0,000","0,000","5.514,422","654,934","1.404,961","0,000","2.127,773","443,746","143,000","0,000","0,000","25,000","40,610","291,400","0,000","14.194,133"
20/08/2024,"14.136,780","0,000","355,503","772,687","0,000","0,000","2.792,610","0,000","0,000","5.178,240","582,607","1.180,439","0,000","2.607,526","201,676","113,400","0,000","0,000","10,000","169,500","567,800","0,000","14.531,988"
21/08/2024,"14.221,743","0,000","363,657","667,370","0,000","0,000","2.894,642","0,000","0,000","6.781,260","440,135","793,718","0,000","2.433,032","9,517","0,000","0,000","0,000","0,000","267,440","260,300","0,000","14.911,071"
22/08/2024,"16.074,490","0,000","245,304","1.519,837","0,000","0,000","2.398,313","0,000","0,000","9.198,445","353,502","740,973","0,000","2.293,512","80,232","172,100","124,200","131,500","25,205","120,740","123,700","0,000","17.527,563"
23/08/2024,"15.692,547","0,000","228,908","1.431,356","0,000","0,000","3.214,540","0,000","0,000","5.482,492","514,787","1.514,784","0,000","1.548,197","175,306","88,200","0,000","0,000","104,000","171,427","563,400","0,000","15.037,397"
24/08/2024,"13.708,726","0,000","226,595","1.317,949","0,000","0,000","2.267,813","0,000","0,000","5.723,093","275,196","1.321,124","0,000","2.042,501","265,136","0,000","0,000","0,000","7,000","171,316","162,800","0,000","13.780,523"
25/08/2024,"12.841,770","0,000","142,343","1.627,518","0,000","0,000","2.246,022","0,000","0,000","4.612,965","474,792","1.095,234","0,000","1.961,214","240,333","1,800","0,000","11,400","31,603","508,238","70,300","0,000","13.023,762"
26/08/2024,"14.828,485","0,000","210,638","600,209","0,000","0,000","2.243,327","0,000","0,000","5.763,566","473,793","748,057","0,000","1.661,137","1.351,159","332,800","147,500","170,000","11,000","250,735","50,300","0,000","14.014,221"
27/08/2024,"18.057,540","0,000","230,445","1.939,183","0,000","0,000","3.097,362","0,000","0,000","10.561,731","537,404","1.291,028","0,000","2.323,960","912,520","154,400","0,000","64,500","0,000","339,706","93,900","0,000","21.546,139"
28/08/2024,"15.558,476","0,000","333,381","1.315,772","0,000","0,000","3.354,741","0,000","0,000","5.061,550","444,191","889,125","0,000","2.946,236","1.032,508","397,700","0,000","0,000","0,000","303,265","50,700","0,000","16.129,169"
