Data,Italia,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling
01/10/2024,,"123,14","122,44","122,04","122,44","109,46","0,00","122,04","122,44","122,04","122,44","109,46","134,08","122,44","122,04","122,44","122,44","122,44","122,44","134,08","122,04","122,04","122,44"
02/10/2024,,"116,46","116,50","116,36","117,18","116,36","0,00","116,36","116,50","116,36","116,50","116,36","117,73","116,50","116,36","116,50","116,50","116,50","116,50","117,73","116,36","116,36","116,50"
03/10/2024,,"116,27","116,23","116,23","116,23","116,23","0,00","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23","116,23"
04/10/2024,,"111,31","114,11","106,80","114,11","66,41","0,00","106,80","114,11","106,80","114,11","66,41","111,74","114,11","106,80","114,11","114,11","114,11","114,11","111,74","106,80","106,80","114,11"
05/10/2024,,"109,94","109,32","112,60","109,32","88,63","0,00","112,60","109,32","112,60","109,32","88,63","112,60","109,32","112,60","109,32","109,32","109,32","109,32","112,60","112,60","112,60","109,32"
06/10/2024,,"113,03","113,58","110,89","113,58","110,89","0,00","110,89","113,58","110,89","113,58","110,89","112,66","113,58","110,89","113,58","113,58","113,58","113,58","112,66","110,89","110,89","113,58"
07/10/2024,,"124,00","120,81","120,81","120,81","120,81","0,00","120,81","120,81","120,81","120,81","120,81","166,47","120,81","120,81","120,81","120,81","120,81","120,81","166,47","120,81","120,81","120,81"
08/10/2024,,"116,22","115,67","115,09","115,67","115,09","0,00","115,09","115,67","115,09","115,67","115,09","117,88","115,67","115,09","115,67","115,67","115,67","115,67","117,88","115,09","115,09","115,67"
09/10/2024,,"114,77","110,49","105,33","110,49","101,78","0,00","105,33","110,49","105,33","110,49","101,78","150,11","110,49","105,33","110,49","110,49","110,49","110,49","150,11","105,33","105,33","110,49"
10/10/2024,,"116,57","109,16","109,16","109,16","87,65","0,00","109,16","109,16","109,16","109,16","87,65","182,15","109,16","109,16","109,16","109,16","109,16","109,16","182,15","109,16","109,16","109,16"
11/10/2024,,"101,64","98,11","99,17","98,11","86,27","0,00","99,17","98,11","99,17","98,11","86,27","122,13","98,11","99,17","98,11","98,11","98,11","98,11","122,13","99,17","99,17","98,11"
12/10/2024,,"96,04","84,91","101,62","84,91","101,08","0,00","101,62","84,91","101,62","84,91","101,08","123,91","84,91","101,62","84,91","84,91","84,91","84,91","123,91","101,62","101,62","84,91"
13/10/2024,,"99,70","96,15","97,53","96,15","97,03","0,00","97,53","96,15","97,53","96,15","97,03","124,73","96,15","97,53","96,15","96,15","96,15","96,15","124,73","97,53","97,53","96,15"
14/10/2024,,"116,22","113,38","116,98","113,38","116,98","0,00","116,98","113,38","116,98","113,38","116,98","148,49","113,38","116,98","113,38","113,38","113,38","113,38","148,49","116,98","116,98","113,38"
15/10/2024,,"116,48","110,18","115,04","110,18","115,04","0,00","115,04","110,18","115,04","110,18","115,04","143,16","110,18","115,04","110,18","110,18","110,18","110,18","143,16","115,04","115,04","110,18"
16/10/2024,,"118,87","116,54","119,52","116,54","119,52","0,00","119,52","116,54","119,52","116,54","119,52","140,40","116,54","119,52","116,54","116,54","116,54","116,54","140,40","119,52","119,52","116,54"
17/10/2024,,"121,12","121,52","121,52","121,52","121,52","0,00","121,52","121,52","121,52","121,52","121,52","114,52","121,52","121,52","121,52","121,52","121,52","121,52","114,52","121,52","121,52","121,52"
18/10/2024,,"138,12","136,32","136,65","136,32","136,60","47,87","136,65","136,32","136,65","136,32","136,60","147,19","136,32","136,65","136,32","136,32","136,32","136,32","147,19","136,65","136,65","136,32"
19/10/2024,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
20/10/2024,,"131,24","130,07","130,07","130,07","130,07","130,07","130,07","130,07","130,07","130,07","130,07","142,35","130,07","130,07","130,07","130,07","130,07","130,07","142,35","130,07","130,07","130,07"
21/10/2024,,"129,91","127,27","127,27","127,27","127,27","127,27","127,27","127,27","127,27","127,27","127,27","157,72","127,27","127,27","127,27","127,27","127,27","127,27","157,72","127,27","127,27","127,27"
22/10/2024,,"121,09","119,59","117,10","119,59","119,59","119,59","119,59","119,59","119,59","119,59","119,59","141,26","119,59","119,59","119,59","119,59","119,59","119,59","141,26","119,59","119,59","119,59"
23/10/2024,,"121,82","118,92","121,21","118,92","118,92","118,92","118,92","118,92","118,92","118,92","118,92","156,96","118,92","118,92","118,92","118,92","118,92","118,92","156,96","118,92","118,92","118,92"
24/10/2024,,"122,84","119,76","129,07","120,43","120,43","120,43","120,43","119,76","120,43","119,76","120,43","148,55","119,76","120,43","119,76","119,76","119,76","119,76","148,55","120,43","120,43","119,76"
25/10/2024,,"118,36","114,39","123,76","114,39","116,44","116,44","116,44","114,39","116,44","114,39","116,44","142,71","114,39","116,44","114,39","114,39","114,39","114,39","142,71","116,44","116,44","114,39"
26/10/2024,,"121,05","118,28","122,74","122,74","122,74","122,74","122,74","118,28","122,74","118,28","122,74","122,74","118,28","122,74","118,28","118,28","118,28","118,28","122,74","122,74","122,74","118,28"
27/10/2024,,"117,03","116,15","118,43","116,34","118,43","118,43","118,43","116,15","118,43","116,15","118,43","118,43","116,15","118,43","116,15","116,15","116,15","116,15","118,43","118,43","118,43","116,15"
28/10/2024,,"124,21","123,88","125,03","125,03","125,03","125,03","125,03","123,88","125,03","123,88","125,03","125,03","123,88","125,03","123,88","123,88","123,88","123,88","125,03","125,03","125,03","123,88"
29/10/2024,,"125,74","125,68","125,68","125,68","125,68","125,68","125,68","125,68","125,68","125,68","125,68","126,96","125,68","125,68","125,68","125,68","125,68","125,68","126,96","125,68","125,68","125,68"
30/10/2024,,"124,49","124,38","124,38","124,38","124,38","124,38","124,38","124,38","124,38","124,38","124,38","125,48","124,38","124,38","124,38","124,38","124,38","124,38","125,48","124,38","124,38","124,38"
31/10/2024,,"119,74","114,81","117,35","115,37","115,37","115,37","115,37","114,81","115,37","114,81","115,37","154,93","114,81","115,37","114,81","114,81","114,81","114,81","154,93","115,37","115,37","114,81"
01/11/2024,,"110,84","104,85","136,48","112,59","112,59","112,59","112,59","104,85","112,59","104,85","112,59","145,52","104,85","112,59","104,85","104,85","104,85","104,85","145,52","112,59","112,59","104,85"
02/11/2024,,"122,68","120,55","124,57","121,43","121,43","121,43","121,43","120,55","121,43","120,55","121,43","131,15","120,55","121,43","120,55","120,55","120,55","120,55","131,15","121,43","121,43","120,55"
03/11/2024,,"104,38","104,26","104,80","104,80","104,80","104,80","104,80","104,26","104,80","104,26","104,80","104,80","104,26","104,80","104,26","104,26","104,26","104,26","104,80","104,80","104,80","104,26"
04/11/2024,,"120,88","120,83","121,03","121,03","121,03","121,03","121,03","120,83","121,03","120,83","121,03","121,03","120,83","121,03","120,83","120,83","120,83","120,83","121,03","121,03","121,03","120,83"
05/11/2024,,"121,23","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35","121,35"
06/11/2024,,"122,30","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28","122,28"
07/11/2024,,"126,83","126,91","126,78","126,91","126,91","126,91","126,91","126,91","126,78","126,91","126,91","126,78","126,91","126,78","126,91","126,91","126,91","126,91","126,78","126,91","126,78","126,91"
08/11/2024,,"123,30","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28","123,28"
09/11/2024,,"129,40","129,41","129,42","129,42","129,42","129,42","129,42","129,41","129,42","129,41","129,42","129,42","129,41","129,42","129,41","129,41","129,41","129,41","129,42","129,42","129,42","129,41"
10/11/2024,,"122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57","122,57"
11/11/2024,,"128,68","128,31","129,38","129,38","129,38","129,38","129,38","128,31","129,38","128,31","129,38","129,38","128,31","129,38","128,31","128,31","128,31","128,31","129,38","129,38","129,38","128,31"
12/11/2024,,"141,02","142,17","134,85","142,17","142,00","142,17","142,00","142,17","141,73","142,17","142,00","134,85","142,17","141,73","142,17","142,17","142,17","142,17","134,85","142,00","141,73","142,17"
13/11/2024,,"140,08","140,23","137,62","140,23","140,23","140,23","140,23","140,23","140,23","140,23","140,23","137,62","140,23","140,23","140,23","140,23","140,23","140,23","137,62","140,23","140,23","140,23"
14/11/2024,,"136,93","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03","137,03"
15/11/2024,,"129,78","130,34","128,63","130,34","130,34","130,34","130,34","130,34","128,63","130,34","130,34","128,63","130,34","128,63","130,34","130,34","130,34","130,34","128,63","130,34","128,63","130,34"
16/11/2024,,"131,96","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94","131,94"
17/11/2024,,"125,94","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00","126,00"
18/11/2024,,"134,70","134,47","134,47","134,47","134,47","134,47","134,47","134,47","134,47","134,47","134,47","136,61","134,47","134,47","134,47","134,47","134,47","134,47","136,61","134,47","134,47","134,47"
19/11/2024,,"143,04","144,85","140,29","144,85","143,91","144,85","143,91","144,85","140,29","144,85","143,91","140,29","144,85","140,29","144,85","144,85","144,85","144,85","140,29","143,91","140,29","144,85"
20/11/2024,,"132,95","133,08","132,35","133,08","133,08","133,08","133,08","133,08","132,35","133,08","133,08","132,35","133,08","132,35","133,08","133,08","133,08","133,08","132,35","133,08","132,35","133,08"
21/11/2024,,"138,49","138,47","138,47","138,47","138,47","127,16","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47","138,47"
22/11/2024,,"146,31","146,93","143,35","146,93","146,68","146,68","146,68","146,93","143,35","146,93","146,68","143,35","146,93","143,35","146,93","146,93","146,93","146,93","143,35","146,68","143,35","146,93"
23/11/2024,,"130,72","129,64","130,56","130,56","130,56","130,56","130,56","129,64","130,56","129,64","130,56","134,99","129,64","130,56","129,64","129,64","129,64","129,64","134,99","130,56","130,56","129,64"
24/11/2024,,"128,47","128,21","129,11","129,11","129,09","129,11","129,11","128,21","129,11","128,21","129,09","129,42","128,21","129,11","128,21","128,21","128,21","128,21","129,42","129,11","129,11","128,21"
25/11/2024,,"143,81","141,96","141,96","141,96","141,96","141,96","141,96","141,96","141,96","141,96","141,96","153,49","141,96","141,96","141,96","141,96","141,96","141,96","153,49","141,96","141,96","141,96"
26/11/2024,,"147,37","156,78","145,99","156,78","145,99","156,78","145,99","156,78","145,99","156,78","145,99","145,99","156,78","145,99","156,78","156,78","156,78","156,78","145,99","145,99","145,99","156,78"
27/11/2024,,"149,95","152,79","148,92","152,79","148,92","152,79","148,92","152,79","148,92","152,79","148,92","148,92","152,79","148,92","152,79","152,79","152,79","152,79","148,92","148,92","148,92","152,79"
28/11/2024,,"140,69","141,30","140,24","141,30","140,24","141,30","140,24","141,30","140,24","141,30","140,24","141,32","141,30","140,24","141,30","141,30","141,30","141,30","141,32","140,24","140,24","141,30"
29/11/2024,,"135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32","135,32"
30/11/2024,,"123,10","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12","123,12"
01/12/2024,,"126,60","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58","126,58"
02/12/2024,,"140,16","139,37","140,78","140,78","140,78","140,78","140,78","139,37","140,78","139,37","140,78","143,26","139,37","140,78","139,37","139,37","139,37","139,37","143,26","140,78","140,78","139,37"
03/12/2024,,"158,64","160,30","154,87","160,30","151,22","160,30","160,30","160,30","155,43","160,30","151,22","154,87","160,30","155,43","160,30","160,30","160,30","160,30","154,87","160,30","155,43","160,30"
04/12/2024,,"174,03","176,46","168,54","176,46","174,61","176,46","174,61","176,46","174,61","176,46","174,61","168,54","176,46","174,61","176,46","176,46","176,46","176,46","168,54","174,61","174,61","176,46"
05/12/2024,,"141,34","141,88","139,42","141,88","141,88","141,88","141,88","141,88","139,42","141,88","141,88","139,42","141,88","139,42","141,88","141,88","141,88","141,88","139,42","141,88","139,42","141,88"
06/12/2024,,"140,11","141,03","137,52","141,03","141,03","141,03","141,03","141,03","141,03","141,03","141,03","137,52","141,03","141,03","141,03","141,03","141,03","141,03","137,52","141,03","141,03","141,03"
07/12/2024,,"136,33","136,34","136,34","136,34","136,34","136,34","136,34","136,34","136,34","136,34","136,34","136,36","136,34","136,34","136,34","136,34","136,34","136,34","136,36","136,34","136,34","136,34"
08/12/2024,,"131,01","132,71","129,30","132,71","132,71","132,71","132,71","132,71","129,30","132,71","132,71","129,30","132,71","129,30","132,71","132,71","132,71","132,71","129,30","132,71","129,30","132,71"
09/12/2024,,"136,25","136,36","135,61","136,62","136,62","136,62","136,62","136,36","136,07","136,36","136,62","135,61","136,36","136,07","136,36","136,36","136,36","136,36","135,61","136,62","136,07","136,36"
10/12/2024,,"159,88","162,16","146,80","162,26","162,26","162,26","162,26","162,16","151,44","162,16","162,26","146,80","162,16","151,44","162,16","162,16","162,16","162,16","146,80","162,26","151,44","162,16"
11/12/2024,,"171,77","174,49","159,08","174,49","174,49","174,49","174,49","174,49","169,95","174,49","174,49","159,08","174,49","169,95","174,49","174,49","174,49","174,49","159,08","174,49","169,95","174,49"
12/12/2024,,"172,50","179,91","148,54","179,91","172,40","179,91","172,40","179,91","166,26","179,91","172,40","148,54","179,91","166,26","179,91","179,91","179,91","179,91","148,54","172,40","166,26","179,91"
13/12/2024,,"149,62","165,96","130,42","165,96","165,96","165,96","165,96","165,96","152,15","165,96","165,96","130,42","165,96","152,15","165,96","165,96","165,96","165,96","130,42","165,96","152,15","165,96"
14/12/2024,,"131,39","130,91","132,02","132,02","132,02","132,02","132,02","130,91","132,02","130,91","132,02","132,02","130,91","132,02","130,91","130,91","130,91","130,91","132,02","132,02","132,02","130,91"
15/12/2024,,"120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09","120,09"
16/12/2024,,"128,35","128,53","127,63","128,55","128,55","128,55","128,55","128,53","128,43","128,53","128,55","127,63","128,53","128,43","128,53","128,53","128,53","128,53","127,63","128,55","128,43","128,53"
17/12/2024,,"139,84","139,87","139,51","139,87","139,87","139,87","139,87","139,87","139,87","139,87","139,87","139,51","139,87","139,87","139,87","139,87","139,87","139,87","139,51","139,87","139,87","139,87"
18/12/2024,,"124,75","124,67","124,76","124,86","124,86","124,86","124,86","124,67","124,76","124,67","124,86","124,76","124,67","124,76","124,67","124,67","124,67","124,67","124,76","124,86","124,76","124,67"
19/12/2024,,"120,39","120,14","120,40","120,40","120,40","120,40","120,40","120,14","120,40","120,14","120,40","120,40","120,14","120,40","120,14","120,14","120,14","120,14","120,40","120,40","120,40","120,14"
20/12/2024,,"112,66","114,42","108,34","114,42","114,42","114,42","114,42","114,42","108,34","114,42","114,42","108,34","114,42","108,34","114,42","114,42","114,42","114,42","108,34","114,42","108,34","114,42"
21/12/2024,,"101,04","101,22","99,91","101,22","101,22","101,22","101,22","101,22","99,91","101,22","101,22","99,91","101,22","99,91","101,22","101,22","101,22","101,22","99,91","101,22","99,91","101,22"
22/12/2024,,"112,89","112,87","113,51","113,51","113,51","113,51","113,51","112,87","113,51","112,87","113,51","113,51","112,87","113,51","112,87","112,87","112,87","112,87","113,51","113,51","113,51","112,87"
23/12/2024,,"105,34","105,35","105,17","105,35","105,35","105,35","105,35","105,35","105,17","105,35","105,35","105,17","105,35","105,17","105,35","105,35","105,35","105,35","105,17","105,35","105,17","105,35"
24/12/2024,,"119,13","120,29","118,01","120,29","120,29","120,29","120,29","120,29","118,01","120,29","120,29","118,01","120,29","118,01","120,29","120,29","120,29","120,29","118,01","120,29","118,01","120,29"
25/12/2024,,"108,72","109,80","101,39","109,80","100,82","109,80","109,80","109,80","101,39","109,80","100,82","101,39","109,80","101,39","109,80","109,80","109,80","109,80","101,39","109,80","101,39","109,80"
26/12/2024,,"121,04","121,18","121,09","121,18","121,18","121,18","121,18","121,18","121,09","121,18","121,18","121,09","121,18","121,09","121,18","121,18","121,18","121,18","121,09","121,18","121,09","121,18"
27/12/2024,,"127,72","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64","127,64"
28/12/2024,,"131,99","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93","131,93"
29/12/2024,,"135,77","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82","135,82"
30/12/2024,,"136,28","136,18","137,30","137,30","137,30","137,30","137,30","136,18","137,30","136,18","137,30","137,30","136,18","137,30","136,18","136,18","136,18","136,18","137,30","137,30","137,30","136,18"
31/12/2024,,"131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32","131,32"
