Data,Italia (senza vincoli),Austria,Calabria,Centro Nord,Corsica AC,Corsica,Centro Sud,Francia,Grecia,Nord,Sardegna,Sicilia,Slovenia,Sud,Svizzera,Slovenia Coupling,Francia Coupling,Austria Coupling,Malta,Montenegro,Grecia Coupling,Italia  Coupling,Totale Italia
04/05/2024,"5.375,766","0,000","252,825","169,611","0,000","0,000","950,070","0,000","0,000","2.459,742","223,006","465,885","0,000","297,915","777,846","0,000","0,000","0,000","0,000","6,000","31,689","0,000","5.634,589"
05/05/2024,"4.825,699","0,000","68,314","311,519","0,000","0,000","1.041,234","0,000","0,000","1.918,958","424,541","83,700","0,000","794,537","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","4.642,803"
06/05/2024,"6.017,909","0,000","56,609","354,226","0,000","0,000","1.070,284","0,000","0,000","3.262,525","146,164","342,158","0,000","748,557","118,313","0,000","0,000","0,000","0,000","42,375","45,748","0,000","6.186,959"
07/05/2024,"7.670,985","0,000","169,012","320,835","0,000","0,000","1.380,068","0,000","0,000","3.838,786","192,420","543,844","0,000","599,814","531,026","464,281","0,000","0,000","0,000","78,750","0,000","0,000","8.118,836"
08/05/2024,"4.433,940","0,000","109,693","235,182","0,000","0,000","931,825","0,000","0,000","2.481,886","173,606","411,049","0,000","431,585","0,000","0,000","0,000","0,000","23,000","0,000","93,054","0,000","4.890,880"
09/05/2024,"7.370,509","0,000","100,685","518,005","0,000","0,000","1.604,479","0,000","0,000","3.332,548","151,149","421,624","0,000","1.345,028","0,000","0,000","0,000","0,000","60,000","0,000","338,387","0,000","7.871,905"
10/05/2024,"8.708,929","0,000","190,995","620,613","0,000","0,000","1.551,628","0,000","0,000","4.411,037","183,955","292,672","0,000","1.347,796","90,000","20,000","0,000","0,000","0,000","45,000","290,053","0,000","9.043,749"
11/05/2024,"5.630,325","0,000","76,358","241,107","0,000","0,000","433,351","0,000","0,000","1.230,975","2.616,270","242,671","0,000","618,315","32,250","0,000","0,000","0,000","5,000","17,250","0,000","0,000","5.513,547"
12/05/2024,"5.332,463","0,000","60,023","376,549","0,000","0,000","1.170,288","0,000","0,000","2.076,632","137,184","179,105","0,000","648,592","22,500","44,400","0,000","0,000","0,000","80,750","0,000","0,000","4.796,023"
13/05/2024,"7.722,165","0,000","110,134","567,432","0,000","0,000","1.275,707","0,000","0,000","3.317,085","224,943","1.784,325","0,000","1.222,308","70,000","0,000","0,000","0,000","30,268","48,871","162,466","0,000","8.813,539"
14/05/2024,"10.400,487","0,000","234,079","646,149","0,000","0,000","1.275,199","0,000","0,000","5.597,452","489,806","422,626","0,000","1.108,044","0,000","0,000","0,000","0,000","24,000","0,000","945,882","0,000","10.743,237"
15/05/2024,"8.017,004","0,000","115,078","426,548","0,000","0,000","2.134,538","0,000","0,000","2.961,956","195,619","529,672","0,000","2.081,547","0,000","22,726","0,000","0,000","0,000","0,000","11,195","0,000","8.478,879"
16/05/2024,"7.596,000","0,000","208,900","547,710","0,000","0,000","1.466,304","0,000","0,000","3.296,625","296,761","410,563","0,000","942,919","70,000","0,000","0,000","0,000","0,000","42,375","674,050","0,000","7.956,207"
17/05/2024,"8.406,462","0,000","77,441","515,621","0,000","0,000","1.324,477","0,000","0,000","3.208,702","89,934","571,811","0,000","1.031,640","60,000","1.388,853","0,000","0,000","0,000","37,500","138,565","0,000","8.444,544"
18/05/2024,"6.085,358","0,000","383,615","523,622","0,000","0,000","1.275,206","0,000","0,000","2.192,958","150,453","773,916","0,000","922,997","34,496","0,000","0,000","0,000","0,000","12,375","3,452","0,000","6.273,090"
19/05/2024,"7.254,757","0,000","180,814","177,713","0,000","0,000","1.202,769","0,000","0,000","3.827,558","227,509","701,237","0,000","1.221,859","30,000","0,000","0,000","0,000","0,000","19,717","4,503","0,000","7.593,679"
20/05/2024,"6.418,193","0,000","487,506","293,333","0,000","0,000","1.226,935","0,000","0,000","2.986,286","292,561","235,605","0,000","1.239,090","32,250","0,000","0,000","0,000","5,000","25,000","0,000","0,000","6.823,566"
21/05/2024,"9.696,386","0,000","569,455","732,191","0,000","0,000","1.164,676","0,000","0,000","3.412,626","204,561","868,598","0,000","1.401,448","101,930","460,893","0,000","0,000","33,000","22,000","11,073","0,000","8.982,451"
22/05/2024,"11.440,968","0,000","319,136","910,669","0,000","0,000","1.822,734","0,000","0,000","5.386,328","285,400","680,916","0,000","1.189,896","494,753","149,052","0,000","0,000","54,000","157,639","291,540","0,000","11.742,063"
23/05/2024,"7.135,854","0,000","321,646","457,551","0,000","0,000","1.094,607","0,000","0,000","3.533,201","105,959","401,850","0,000","1.197,232","0,000","0,000","0,000","0,000","0,000","7,500","0,000","0,000","7.119,546"
24/05/2024,"5.479,881","0,000","123,702","346,258","0,000","0,000","871,795","0,000","0,000","2.674,240","137,138","246,666","0,000","447,930","24,360","0,000","0,000","0,000","5,000","31,125","172,626","0,000","5.080,840"
25/05/2024,"5.288,031","0,000","449,197","239,934","0,000","0,000","971,228","0,000","0,000","1.789,444","221,847","577,536","0,000","1.074,679","140,000","0,000","0,000","0,000","0,000","15,000","0,000","0,000","5.478,865"
26/05/2024,"6.157,252","0,000","101,894","177,817","0,000","0,000","500,490","0,000","0,000","1.589,628","2.873,624","223,716","0,000","227,531","124,500","57,300","0,000","0,000","0,000","54,750","32,394","0,000","5.963,644"
27/05/2024,"8.117,805","0,000","292,185","227,104","0,000","0,000","1.202,081","0,000","0,000","4.581,400","146,734","207,838","0,000","751,788","225,000","410,000","0,000","0,000","0,000","7,500","0,000","0,000","8.051,630"
28/05/2024,"8.079,456","0,000","188,101","724,276","0,000","0,000","1.292,944","0,000","0,000","4.215,136","345,071","567,261","0,000","530,140","214,500","221,642","0,000","0,000","0,000","152,216","0,000","0,000","8.451,287"
29/05/2024,"5.587,183","0,000","129,341","273,707","0,000","0,000","1.294,024","0,000","0,000","2.458,261","228,370","372,849","0,000","668,825","25,000","44,140","0,000","0,000","0,000","15,000","0,000","0,000","5.509,517"
30/05/2024,"8.754,835","0,000","120,594","657,109","0,000","0,000","1.121,150","0,000","0,000","3.928,247","803,782","403,477","0,000","724,471","90,000","130,355","0,000","0,000","0,000","78,750","0,000","0,000","8.057,935"
31/05/2024,"9.724,086","0,000","126,821","567,200","0,000","0,000","2.205,594","0,000","0,000","6.275,602","228,385","395,739","0,000","1.995,724","0,000","0,000","0,000","0,000","0,000","7,500","0,000","0,000","11.802,565"
01/06/2024,"5.712,018","0,000","336,481","98,493","0,000","0,000","1.346,947","0,000","0,000","1.647,287","67,093","239,658","0,000","1.089,343","107,029","0,000","0,000","0,000","5,000","17,250","0,000","0,000","4.954,581"
02/06/2024,"4.865,297","0,000","333,098","550,539","0,000","0,000","719,332","0,000","0,000","1.586,953","255,254","442,300","0,000","1.061,431","30,000","54,588","0,000","0,000","0,000","45,000","0,000","0,000","5.078,495"
03/06/2024,"12.438,101","0,000","545,342","381,053","0,000","0,000","1.873,862","0,000","0,000","6.631,578","214,617","472,554","0,000","2.250,165","0,000","134,000","0,000","0,000","0,000","185,000","0,000","0,000","12.688,171"
04/06/2024,"4.721,946","0,000","108,206","380,644","0,000","0,000","984,830","0,000","0,000","2.121,572","158,887","301,513","0,000","807,324","45,000","0,000","0,000","0,000","0,000","7,500","0,000","0,000","4.915,476"
05/06/2024,"5.768,656","0,000","300,352","465,796","0,000","0,000","1.284,864","0,000","0,000","1.823,117","254,085","1.077,491","0,000","602,816","9,750","65,000","0,000","0,000","0,000","96,125","0,000","0,000","5.979,396"
06/06/2024,"5.690,159","0,000","171,342","444,642","0,000","0,000","1.023,727","0,000","0,000","2.927,353","136,169","475,865","0,000","481,417","12,000","100,000","0,000","0,000","0,000","17,383","0,000","0,000","5.789,898"
07/06/2024,"6.015,375","0,000","207,272","364,271","0,000","0,000","2.075,238","0,000","0,000","2.165,797","188,417","211,744","0,000","909,540","4,500","0,000","0,000","0,000","9,000","9,750","0,000","0,000","6.145,529"
08/06/2024,"5.421,218","0,000","55,431","164,815","0,000","0,000","671,960","0,000","0,000","3.732,762","174,755","192,857","0,000","399,775","105,000","80,000","0,000","0,000","76,348","37,500","0,000","0,000","5.691,203"
09/06/2024,"6.496,339","0,000","245,890","300,829","0,000","0,000","1.405,004","0,000","0,000","2.439,920","145,758","611,438","0,000","1.399,799","142,200","0,000","0,000","0,000","6,000","0,000","0,000","0,000","6.696,838"
10/06/2024,"5.539,043","0,000","76,813","279,741","0,000","0,000","890,500","0,000","0,000","2.352,669","244,199","500,264","0,000","1.092,054","133,995","26,000","0,000","0,000","88,000","56,250","0,000","0,000","5.740,485"
11/06/2024,"9.138,369","0,000","183,570","608,054","0,000","0,000","1.315,393","0,000","0,000","4.489,418","227,471","476,727","0,000","1.874,789","100,000","15,000","0,000","0,000","0,000","37,500","0,000","0,000","9.327,922"
12/06/2024,"8.433,654","0,000","152,826","486,275","0,000","0,000","1.387,481","0,000","0,000","4.638,700","203,800","845,861","0,000","1.240,660","15,000","0,000","0,000","0,000","0,000","29,000","0,000","0,000","8.999,603"
13/06/2024,"8.289,323","0,000","215,781","587,183","0,000","0,000","1.452,641","0,000","0,000","3.048,068","258,864","684,472","0,000","1.735,719","17,118","85,000","0,000","0,000","0,000","7,500","0,000","0,000","8.092,346"
14/06/2024,"8.166,253","0,000","185,225","595,733","0,000","0,000","1.202,606","0,000","0,000","2.803,831","606,226","1.120,969","0,000","870,760","199,500","407,198","0,000","0,000","0,000","84,750","0,000","0,000","8.076,798"
15/06/2024,"4.851,789","0,000","170,890","226,217","0,000","0,000","1.143,426","0,000","0,000","1.702,390","177,451","624,457","0,000","489,729","112,500","0,000","0,000","0,000","14,000","26,250","0,000","0,000","4.687,310"
16/06/2024,"6.350,972","0,000","292,155","299,403","0,000","0,000","1.375,477","0,000","0,000","2.364,794","169,356","859,074","0,000","1.015,995","129,750","0,000","0,000","8,900","0,000","48,750","0,000","0,000","6.563,654"
17/06/2024,"4.770,977","0,000","193,140","171,782","0,000","0,000","1.297,349","0,000","0,000","1.771,648","493,685","365,827","0,000","582,498","34,500","55,300","0,000","6,200","90,000","30,238","0,000","0,000","5.092,167"
18/06/2024,"7.619,736","0,000","79,924","438,383","0,000","0,000","1.670,575","0,000","0,000","3.361,541","207,222","288,882","0,000","1.332,148","105,220","394,800","0,000","0,000","0,000","9,750","0,000","0,000","7.888,445"
19/06/2024,"8.928,780","0,000","186,279","608,481","0,000","0,000","1.539,657","0,000","0,000","3.293,077","268,739","300,759","0,000","1.882,228","0,000","886,100","0,000","0,000","10,000","0,000","0,000","0,000","8.975,320"
20/06/2024,"11.639,121","0,000","292,867","852,790","0,000","0,000","1.870,185","0,000","0,000","5.558,690","210,356","484,701","0,000","1.382,502","125,000","1.162,500","0,000","0,000","28,000","0,000","0,000","0,000","11.967,591"
21/06/2024,"6.878,829","0,000","109,933","714,566","0,000","0,000","1.455,466","0,000","0,000","3.506,232","187,570","287,007","0,000","1.119,168","130,000","26,000","0,000","0,000","0,000","15,000","0,000","0,000","7.550,942"
22/06/2024,"9.851,872","0,000","115,333","165,457","0,000","0,000","723,377","0,000","0,000","7.538,621","544,220","293,404","0,000","830,787","0,000","0,000","0,000","0,500","0,000","0,000","0,000","0,000","10.211,699"
23/06/2024,"9.553,825","0,000","134,849","776,526","0,000","0,000","2.056,166","0,000","0,000","2.727,636","303,335","1.164,137","0,000","1.765,980","490,000","80,000","0,000","0,900","0,000","30,000","13,700","0,000","9.543,229"
24/06/2024,"10.619,703","0,000","177,380","545,152","0,000","0,000","1.725,629","0,000","0,000","3.895,757","376,272","741,934","0,000","3.121,505","425,000","0,000","0,000","0,000","0,000","54,983","0,000","0,000","11.063,612"
25/06/2024,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000"
26/06/2024,"8.411,514","0,000","451,514","566,930","0,000","0,000","1.782,201","0,000","0,000","2.369,291","317,748","662,581","0,000","941,113","177,000","20,000","1.273,900","0,000","42,000","28,500","114,300","0,000","8.747,078"
27/06/2024,"5.699,371","0,000","139,866","290,376","0,000","0,000","1.277,681","0,000","0,000","2.210,482","95,810","242,907","0,000","1.833,543","16,366","0,000","0,000","0,000","0,000","14,530","0,000","0,000","6.121,561"
28/06/2024,"7.737,784","0,000","225,785","624,673","0,000","0,000","1.321,525","0,000","0,000","3.530,108","92,099","315,869","0,000","1.323,556","10,000","0,000","0,000","0,000","0,000","0,000","692,000","0,000","8.135,615"
29/06/2024,"6.296,153","0,000","80,620","222,195","0,000","0,000","1.325,590","0,000","0,000","2.072,380","490,917","508,210","0,000","296,656","234,750","57,100","0,000","3,400","0,000","102,375","1.068,000","0,000","6.462,193"
30/06/2024,"10.688,507","0,000","95,131","406,339","0,000","0,000","1.151,909","0,000","0,000","7.106,419","31,742","409,440","0,000","1.973,323","30,000","0,900","0,000","0,000","0,000","15,000","0,000","0,000","11.220,203"
01/07/2024,"11.214,057","0,000","254,310","1.161,374","0,000","0,000","1.748,641","0,000","0,000","6.509,609","219,129","445,537","0,000","1.172,253","94,500","0,000","0,000","0,000","16,000","9,750","0,000","0,000","11.631,103"
02/07/2024,"13.575,054","0,000","375,391","297,952","0,000","0,000","2.458,832","0,000","0,000","7.597,616","301,772","945,514","0,000","1.763,081","47,250","0,000","0,000","0,000","41,000","9,281","31,400","0,000","13.869,089"
03/07/2024,"0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000"
04/07/2024,"13.953,333","0,000","131,885","626,892","0,000","0,000","2.319,796","0,000","0,000","8.593,573","499,467","810,194","0,000","597,050","261,513","0,000","0,000","0,000","38,798","105,518","217,300","0,000","14.201,986"
05/07/2024,"6.991,038","0,000","99,414","285,617","0,000","0,000","1.392,391","0,000","0,000","4.155,748","323,163","287,905","0,000","345,147","48,000","0,000","0,000","0,000","34,000","61,142","42,100","0,000","7.074,627"
06/07/2024,"12.468,592","0,000","64,598","155,364","0,000","0,000","1.077,086","0,000","0,000","3.636,968","322,382","463,172","0,000","6.431,798","257,250","0,000","0,000","0,000","0,000","39,040","64,700","0,000","12.512,358"
07/07/2024,"6.555,379","0,000","121,210","157,925","0,000","0,000","1.542,306","0,000","0,000","3.168,744","266,648","259,395","0,000","725,495","90,000","0,000","24,500","0,000","0,000","4,500","320,100","0,000","6.680,823"
08/07/2024,"9.212,998","0,000","214,183","378,061","0,000","0,000","1.266,591","0,000","0,000","3.855,363","696,849","717,365","0,000","2.198,707","0,000","0,000","0,000","0,000","0,000","6,256","0,000","0,000","9.333,375"
09/07/2024,"8.648,259","0,000","383,081","543,045","0,000","0,000","1.711,942","0,000","0,000","4.606,783","171,297","395,186","0,000","1.471,250","0,000","90,000","0,000","0,000","3,000","43,973","0,000","0,000","9.419,557"
10/07/2024,"19.013,374","0,000","219,711","1.203,481","0,000","0,000","4.809,356","0,000","0,000","7.894,484","987,432","1.352,023","0,000","2.087,983","544,500","0,000","413,800","0,000","146,000","90,750","894,000","0,000","20.643,520"
11/07/2024,"8.893,660","0,000","163,014","500,139","0,000","0,000","811,994","0,000","0,000","3.684,045","147,583","385,846","0,000","943,473","410,500","180,000","0,000","1,600","0,000","27,106","0,000","0,000","7.255,300"
12/07/2024,"9.587,834","0,000","159,511","432,017","0,000","0,000","2.453,073","0,000","0,000","3.571,720","478,384","599,995","0,000","911,287","137,250","0,500","572,300","0,000","0,000","7,500","175,000","0,000","9.498,537"
13/07/2024,"6.312,120","0,000","205,349","490,343","0,000","0,000","774,405","0,000","0,000","2.798,526","502,834","816,574","0,000","743,495","152,434","0,800","0,000","0,000","35,000","57,650","117,100","0,000","6.694,510"
14/07/2024,"5.653,129","0,000","173,839","116,839","0,000","0,000","1.026,753","0,000","0,000","2.027,070","275,898","1.873,028","0,000","403,772","30,130","68,000","14,900","0,000","53,000","0,000","0,000","0,000","6.063,229"
15/07/2024,"11.172,547","0,000","133,424","361,325","0,000","0,000","1.358,805","0,000","0,000","4.657,564","67,291","1.345,340","0,000","2.745,318","70,000","0,000","0,000","0,000","0,000","0,000","0,000","0,000","10.739,067"
16/07/2024,"9.836,161","0,000","217,150","696,046","0,000","0,000","1.579,131","0,000","0,000","3.872,343","282,817","441,154","0,000","1.339,204","292,100","0,000","0,000","0,000","0,000","87,300","0,000","0,000","8.807,245"
17/07/2024,"7.790,350","0,000","223,457","579,283","0,000","0,000","1.664,413","0,000","0,000","2.511,547","314,515","782,405","0,000","1.553,417","184,711","5,000","0,000","0,000","0,000","15,000","0,000","0,000","7.833,748"
18/07/2024,"7.724,659","0,000","199,072","628,874","0,000","0,000","930,791","0,000","0,000","3.923,387","255,294","480,968","0,000","969,304","85,147","0,000","0,000","0,000","109,846","14,875","288,700","0,000","7.886,258"
19/07/2024,"4.149,317","0,000","45,428","273,664","0,000","0,000","550,351","0,000","0,000","1.246,604","73,357","301,213","0,000","842,371","75,000","0,000","0,000","0,000","0,000","7,500","66,700","0,000","3.482,188"
20/07/2024,"6.331,599","0,000","169,413","458,544","0,000","0,000","1.128,585","0,000","0,000","2.292,192","321,838","619,241","0,000","638,617","172,500","50,000","0,000","0,100","0,000","16,125","94,700","0,000","5.961,855"
21/07/2024,"6.171,527","0,000","207,510","142,918","0,000","0,000","832,609","0,000","0,000","2.665,503","417,765","482,478","0,000","1.097,900","0,052","2,000","1,900","50,200","0,000","0,000","292,300","0,000","6.193,135"
22/07/2024,"10.284,030","0,000","376,096","488,666","0,000","0,000","1.509,603","0,000","0,000","4.142,190","208,933","569,764","0,000","3.456,897","301,324","0,000","0,000","0,000","0,000","0,000","0,000","0,000","11.053,473"
23/07/2024,"9.181,766","0,000","224,950","242,560","0,000","0,000","2.390,895","0,000","0,000","3.296,960","556,683","613,346","0,000","1.576,225","145,000","104,600","34,900","0,000","0,000","32,771","432,700","0,000","9.651,590"
24/07/2024,"10.728,753","0,000","273,606","312,961","0,000","0,000","1.575,005","0,000","0,000","4.622,632","167,714","724,117","0,000","1.676,476","7,504","25,500","0,000","0,000","27,000","0,000","538,300","0,000","9.950,815"
25/07/2024,"7.770,329","0,000","329,960","517,847","0,000","0,000","1.830,727","0,000","0,000","3.100,049","246,754","491,399","0,000","500,570","37,500","102,900","0,000","0,000","0,000","222,797","0,000","0,000","7.380,503"
26/07/2024,"7.828,575","0,000","222,966","233,350","0,000","0,000","999,140","0,000","0,000","4.396,552","464,276","476,873","0,000","385,266","0,000","0,000","0,000","0,000","0,000","12,500","131,300","0,000","7.322,223"
27/07/2024,"5.998,586","0,000","122,611","262,159","0,000","0,000","979,620","0,000","0,000","3.021,647","248,709","374,152","0,000","483,335","25,576","0,100","9,100","0,000","0,000","15,000","525,800","0,000","6.067,809"
28/07/2024,"4.806,764","0,000","139,202","130,386","0,000","0,000","921,633","0,000","0,000","2.958,829","113,014","161,264","0,000","474,232","230,323","0,000","0,000","0,000","12,000","15,000","74,300","0,000","5.230,183"
29/07/2024,"9.064,669","0,000","80,871","196,544","0,000","0,000","2.445,120","0,000","0,000","4.372,503","429,567","503,558","0,000","1.519,858","0,000","13,500","0,000","22,800","0,000","0,000","79,000","0,000","9.663,321"
30/07/2024,"5.727,038","0,000","188,335","205,865","0,000","0,000","754,736","0,000","0,000","2.950,095","110,492","495,667","0,000","1.200,524","0,000","170,500","0,000","0,000","0,000","0,000","16,500","0,000","6.092,714"
31/07/2024,"6.022,410","0,000","102,307","371,493","0,000","0,000","820,682","0,000","0,000","2.960,521","169,503","456,611","0,000","1.169,367","49,666","70,000","0,000","0,000","5,000","12,500","192,100","0,000","6.379,750"
01/08/2024,"6.688,799","0,000","74,450","415,198","0,000","0,000","1.317,739","0,000","0,000","3.180,872","248,985","455,346","0,000","1.248,136","79,500","17,500","0,000","0,000","47,000","62,824","61,400","0,000","7.208,950"
02/08/2024,"9.764,049","0,000","445,206","655,558","0,000","0,000","2.120,855","0,000","0,000","3.822,002","281,722","537,808","0,000","2.023,947","2,250","0,000","0,000","0,000","0,000","9,750","0,000","0,000","9.899,098"
03/08/2024,"9.040,582","0,000","389,895","777,983","0,000","0,000","1.295,816","0,000","0,000","3.013,512","368,342","425,941","0,000","1.394,992","953,924","0,000","0,000","0,000","0,000","762,000","96,700","0,000","9.479,105"
04/08/2024,"6.444,109","0,000","77,777","152,617","0,000","0,000","815,530","0,000","0,000","2.900,298","518,674","569,331","0,000","545,970","100,514","30,000","0,000","0,000","60,000","103,575","475,300","0,000","6.349,586"
05/08/2024,"10.381,615","0,000","104,408","910,360","0,000","0,000","2.279,626","0,000","0,000","5.332,897","373,778","396,565","0,000","943,185","0,000","0,000","0,000","0,000","0,000","0,000","78,600","0,000","10.419,419"
06/08/2024,"8.940,235","0,000","169,648","1.577,834","0,000","0,000","1.438,311","0,000","0,000","4.118,360","240,076","262,270","0,000","700,923","70,000","0,000","0,000","0,000","0,000","0,000","7,400","0,000","8.584,822"
07/08/2024,"10.281,519","0,000","77,219","379,423","0,000","0,000","1.967,975","0,000","0,000","5.386,365","208,992","309,527","0,000","958,486","212,250","0,000","0,000","0,000","0,000","71,125","0,000","0,000","9.571,362"
08/08/2024,"13.901,185","0,000","127,613","374,390","0,000","0,000","1.804,891","0,000","0,000","8.892,844","494,415","604,065","0,000","766,014","289,500","0,000","0,000","124,100","0,000","207,910","676,300","0,000","14.362,042"
09/08/2024,"9.272,965","0,000","801,751","302,208","0,000","0,000","1.051,082","0,000","0,000","3.927,122","333,128","310,153","0,000","2.611,114","786,890","0,000","0,000","0,000","0,000","7,500","213,500","0,000","10.344,448"
10/08/2024,"6.945,716","0,000","111,677","219,027","0,000","0,000","909,772","0,000","0,000","3.487,102","245,517","261,619","0,000","1.275,899","209,750","0,000","21,100","0,000","73,000","64,338","331,500","0,000","7.210,301"
11/08/2024,"5.385,118","0,000","143,677","322,702","0,000","0,000","680,439","0,000","0,000","2.740,166","111,116","206,896","0,000","1.031,850","277,861","0,000","18,200","0,000","0,000","44,888","0,000","0,000","5.577,795"
12/08/2024,"8.720,182","0,000","569,058","520,178","0,000","0,000","1.948,631","0,000","0,000","3.224,104","453,409","666,610","0,000","698,237","262,050","0,000","8,600","0,000","0,000","88,750","36,400","0,000","8.476,027"
13/08/2024,"5.443,054","0,000","381,670","471,633","0,000","0,000","1.060,198","0,000","0,000","2.196,188","183,786","392,157","0,000","781,471","91,550","0,000","0,000","0,000","0,000","30,000","56,500","0,000","5.645,153"
14/08/2024,"7.092,703","0,000","81,857","340,244","0,000","0,000","1.073,573","0,000","0,000","2.286,702","527,385","1.330,688","0,000","813,846","30,000","44,800","53,100","9,600","0,000","27,000","41,200","0,000","6.659,995"
15/08/2024,"7.573,864","0,000","135,398","174,466","0,000","0,000","750,954","0,000","0,000","4.424,327","249,837","338,074","0,000","627,938","1,650","0,000","0,000","39,900","0,000","4,380","577,000","0,000","7.323,924"
16/08/2024,"8.528,952","0,000","64,764","354,730","0,000","0,000","1.578,698","0,000","0,000","3.328,400","466,244","664,949","0,000","758,347","65,562","60,500","260,600","120,000","0,000","28,373","248,300","0,000","7.999,467"
17/08/2024,"7.048,791","0,000","318,787","263,152","0,000","0,000","770,435","0,000","0,000","2.041,139","802,278","438,225","0,000","1.534,252","0,000","16,700","0,000","0,000","0,000","13,624","406,600","0,000","6.605,192"
18/08/2024,"7.053,016","0,000","319,044","159,165","0,000","0,000","1.278,464","0,000","0,000","1.546,699","307,806","656,890","0,000","2.107,066","85,854","0,000","54,400","3,100","0,000","33,957","808,400","0,000","7.360,845"
19/08/2024,"8.560,977","0,000","161,829","277,334","0,000","0,000","1.835,191","0,000","0,000","1.976,946","596,595","446,623","0,000","2.804,946","135,956","75,400","62,600","0,000","0,000","17,875","53,400","0,000","8.444,695"
20/08/2024,"8.285,667","0,000","187,503","233,780","0,000","0,000","1.630,917","0,000","0,000","3.750,160","889,416","823,322","0,000","832,888","120,000","8,000","0,000","30,600","0,000","36,449","227,600","0,000","8.770,635"
21/08/2024,"8.555,097","0,000","378,588","361,520","0,000","0,000","1.920,740","0,000","0,000","3.671,188","544,931","626,231","0,000","1.135,713","105,000","90,000","0,000","0,000","0,000","59,543","31,700","0,000","8.925,154"
22/08/2024,"9.506,131","0,000","235,255","734,961","0,000","0,000","1.425,501","0,000","0,000","4.463,879","304,253","550,458","0,000","1.416,347","0,267","0,000","0,000","0,000","0,000","0,000","0,000","0,000","9.130,921"
23/08/2024,"8.477,291","0,000","62,137","439,412","0,000","0,000","1.318,403","0,000","0,000","3.188,165","278,343","449,858","0,000","825,559","130,949","269,400","0,000","0,000","0,000","62,500","137,900","0,000","7.162,626"
24/08/2024,"8.249,220","0,000","179,379","1.185,984","0,000","0,000","1.286,396","0,000","0,000","3.668,412","223,587","468,738","0,000","1.010,484","60,018","0,000","0,000","0,000","0,000","7,500","68,700","0,000","8.159,198"
25/08/2024,"11.261,769","0,000","132,561","509,721","0,000","0,000","2.524,469","0,000","0,000","4.991,157","438,473","417,484","0,000","1.285,949","164,560","80,000","0,000","2,900","5,000","107,250","669,000","0,000","11.328,524"
26/08/2024,"13.172,847","0,000","270,399","322,963","0,000","0,000","757,647","0,000","0,000","10.612,879","220,284","326,557","0,000","936,882","15,410","0,000","0,000","0,000","0,000","21,125","0,000","0,000","13.484,146"
27/08/2024,"7.508,333","0,000","80,668","562,660","0,000","0,000","914,624","0,000","0,000","4.176,392","105,928","703,789","0,000","911,925","7,750","70,000","0,000","0,000","3,000","22,500","0,000","0,000","7.559,236"
28/08/2024,"10.503,300","0,000","136,538","439,871","0,000","0,000","3.162,570","0,000","0,000","4.929,812","478,671","634,378","0,000","1.328,882","167,300","160,800","0,000","0,000","0,000","68,600","139,600","0,000","11.647,022"
29/08/2024,"10.416,199","0,000","94,387","316,011","0,000","0,000","1.396,680","0,000","0,000","6.006,885","185,875","1.400,726","0,000","981,345","2,339","7,000","0,000","45,900","0,000","0,000","233,400","0,000","10.670,548"
30/08/2024,"7.307,368","0,000","133,574","241,329","0,000","0,000","1.318,640","0,000","0,000","4.329,737","135,543","468,072","0,000","1.511,396","0,548","0,300","0,000","0,000","0,000","15,000","0,000","0,000","8.154,139"
31/08/2024,"5.970,947","0,000","110,450","178,187","0,000","0,000","1.137,078","0,000","0,000","1.273,068","121,208","315,510","0,000","1.852,117","30,432","3,200","77,200","0,000","0,000","5,000","203,600","0,000","5.307,050"
01/09/2024,"6.174,303","0,000","164,348","493,615","0,000","0,000","1.987,474","0,000","0,000","2.102,790","99,980","442,979","0,000","691,783","88,253","42,300","0,000","0,000","0,000","43,613","125,400","0,000","6.282,535"
02/09/2024,"11.732,890","0,000","436,192","1.092,834","0,000","0,000","1.843,036","0,000","0,000","5.162,318","363,173","782,995","0,000","969,047","137,313","175,000","0,000","60,200","0,000","0,000","2,300","0,000","11.024,408"
03/09/2024,"7.799,429","0,000","115,738","642,344","0,000","0,000","1.329,366","0,000","0,000","2.146,905","150,763","391,116","0,000","954,616","415,000","12,000","0,000","3,900","0,000","0,000","331,400","0,000","6.493,148"
04/09/2024,"7.168,822","0,000","88,116","502,598","0,000","0,000","1.551,637","0,000","0,000","3.147,393","285,621","749,900","0,000","698,122","104,758","50,000","0,000","0,000","0,000","0,000","206,600","0,000","7.384,745"
05/09/2024,"9.766,929","0,000","230,702","561,019","0,000","0,000","2.085,177","0,000","0,000","3.811,277","438,572","894,215","0,000","977,400","421,761","420,000","78,400","218,000","0,000","0,000","12,800","0,000","10.149,323"
06/09/2024,"12.574,412","0,000","237,541","513,600","0,000","0,000","1.429,576","0,000","0,000","6.204,794","276,124","1.257,021","0,000","1.831,263","285,035","333,600","0,000","3,100","0,000","0,000","15,400","0,000","12.387,054"
