Data,Ora,MWh
30/01/2024,15,"-99,493"
30/01/2024,16,"116,304"
30/01/2024,17,"54,935"
30/01/2024,18,"137,869"
30/01/2024,19,"-51,398"
30/01/2024,20,"-40,604"
30/01/2024,21,"-55,391"
30/01/2024,22,"154,661"
30/01/2024,23,"188,666"
30/01/2024,24,"282,563"
31/01/2024,13,"313,163"
31/01/2024,14,"162,093"
31/01/2024,15,"413,901"
31/01/2024,16,"395,315"
31/01/2024,17,"227,532"
31/01/2024,18,"297,286"
31/01/2024,19,"-65,480"
31/01/2024,20,"-61,046"
31/01/2024,21,"-103,926"
31/01/2024,22,"-29,267"
31/01/2024,23,"-34,041"
31/01/2024,24,"9,277"
01/02/2024,13,"148,946"
01/02/2024,14,"36,827"
01/02/2024,15,"58,381"
01/02/2024,16,"-47,292"
01/02/2024,17,"-120,822"
01/02/2024,18,"121,764"
01/02/2024,19,"11,059"
01/02/2024,20,"13,277"
01/02/2024,21,"-325,852"
01/02/2024,22,"-270,014"
01/02/2024,23,"-283,538"
01/02/2024,24,"-333,685"
02/02/2024,13,"71,644"
02/02/2024,14,"81,300"
02/02/2024,15,"91,512"
02/02/2024,16,"75,220"
02/02/2024,17,"75,233"
02/02/2024,18,"7,510"
02/02/2024,19,"1,264"
02/02/2024,20,"52,922"
02/02/2024,21,"197,858"
02/02/2024,22,"61,460"
02/02/2024,23,"-99,254"
02/02/2024,24,"52,301"
03/02/2024,13,"-52,730"
03/02/2024,14,"-20,892"
03/02/2024,15,"-21,524"
03/02/2024,16,"-67,031"
03/02/2024,17,"-35,136"
03/02/2024,18,"-110,887"
03/02/2024,19,"-4,717"
03/02/2024,20,"26,551"
03/02/2024,21,"-8,452"
03/02/2024,22,"3,122"
03/02/2024,23,"15,120"
03/02/2024,24,"14,496"
04/02/2024,13,"-5,472"
04/02/2024,14,"3,173"
04/02/2024,15,"-8,111"
04/02/2024,16,"10,158"
04/02/2024,17,"164,406"
04/02/2024,18,"-83,363"
04/02/2024,19,"-146,688"
04/02/2024,20,"-158,253"
04/02/2024,21,"-179,938"
04/02/2024,22,"-95,688"
04/02/2024,23,"-80,442"
04/02/2024,24,"-107,467"
05/02/2024,13,"113,299"
05/02/2024,14,"6,298"
05/02/2024,15,"-26,728"
05/02/2024,16,"-212,394"
05/02/2024,17,"-158,566"
05/02/2024,18,"-13,677"
05/02/2024,19,"-96,754"
05/02/2024,20,"-43,721"
05/02/2024,21,"-73,741"
05/02/2024,22,"-3,041"
05/02/2024,23,"-80,313"
05/02/2024,24,"-45,852"
06/02/2024,13,"7,702"
06/02/2024,14,"-7,466"
06/02/2024,15,"-32,121"
06/02/2024,16,"126,350"
06/02/2024,17,"138,183"
06/02/2024,18,"101,971"
06/02/2024,19,"55,943"
06/02/2024,20,"85,391"
06/02/2024,21,"25,165"
06/02/2024,22,"-44,130"
06/02/2024,23,"133,510"
06/02/2024,24,"418,999"
07/02/2024,13,"94,881"
07/02/2024,14,"117,678"
07/02/2024,15,"143,705"
07/02/2024,16,"106,680"
07/02/2024,17,"21,127"
